0 1 1 0406 08 0c92c095828a d01c 0b 242000041381
0 1 1 02a4 08 44181d2950a0 03c0 0b 000209260000
0 1 1 6eed 08 46a71d6c92dc 04d0 0a 028109241400
0 1 1 e081 08 2d52c14010da 2280 0a 65321020810a
0 1 1 61a7 08 5e344944e0a4 47dc 0a 8c04a228b65a
0 1 1 8521 07 83cb1929078e 8720 0b 202189248040
0 1 1 2051 09 40a203062002 408f 09 24170a649657
0 1 1 42b6 08 69005121b348 4002 0b 181008200208
0 1 1 8a4d 08 a2970a0c92d1 f431 0a 691050a91011
0 1 1 9495 07 5324d9cba9db 500a 0a 2410c002a448
0 1 1 82b2 08 942089321010 f090 09 499463e554c1
0 1 1 3705 07 9f47f4041d56 7734 0a 84904a24d888
0 1 1 07df 07 793eef8c22cc 8c06 09 7484c0e45090
0 1 1 08f3 08 241281953209 0894 0a 42020140104e
0 1 1 94b4 08 54905a622111 a240 0a 230622248442
0 1 1 6c19 08 3686492234c9 2058 0a a5025844a281
0 1 1 281f 07 68d24b397efb 00c0 0a 604021285000
0 1 1 c3b3 08 6a021430a50a af22 0a 80a259051008
0 1 1 6486 08 712290250054 75b4 0a 04a663415068
0 1 1 e156 08 89a2814430dc 0610 0a 00c059289e08
0 1 1 1d5b 08 482269245295 0422 09 688bb3e59209
0 1 1 4100 08 70208a2080d3 3181 09 924441881601
0 1 1 ba42 07 a8b653e93566 89b6 09 3318824a1250
0 1 1 7b6b 07 aa14127d8514 4d60 0a 0c1482088309
0 1 1 3e02 08 25a648c58849 0cb4 09 419b40e0d288
0 1 1 972a 07 6ed25ded49a2 e201 09 54d0e765104b
0 1 1 6326 08 d2344a619252 6821 0a 110202050201
0 1 1 9b2f 07 31f5cf7dccaa 4a48 09 64860d5c0203
0 1 1 38e9 08 60945d24928b 2e4f 09 09124a67424a
0 1 1 40e7 08 8d322168b84a b540 09 25cf5ea57b19
0 1 1 3aa2 08 2e149b250210 4794 09 bc731351298a
0 1 1 3385 08 091a51641291 ad31 09 4905330bb481
0 1 1 0e0d 08 054293449312 0064 0c 200201108041
0 1 1 12c2 08 30928a6d9009 e586 0a 2a0061248350
0 1 1 d170 07 6a6032f56419 879c 09 46b492a016da
0 1 1 4448 08 45a5420a1228 5021 09 4b7220021144
0 1 1 842f 08 34465200a8a2 8888 09 28ba08600309
0 1 1 8b57 08 4602194e9512 ea94 0a 268612445349
0 1 1 2635 07 f4c0b74cbacb 1234 0a a0a008211040
0 1 1 00c2 08 058a59243620 48f8 09 14347865b600
0 1 1 0176 08 6e02a952a28b 3099 09 049a19241211
0 1 1 c03f 08 2812d024a3d9 0013 0c 000008201021
0 1 1 8508 08 252292252444 8487 09 268140288849
0 1 1 0a4f 08 4582aa298249 1256 0a 24b8091540e0
0 1 1 1296 08 043413712151 a040 0a 2500480401c3
0 1 1 4aad 07 cece6ca9e252 01c0 0a 41800a24845e
0 1 1 03c8 08 01a71a4c44d0 a3a4 0a 408261838080
0 1 1 640b 07 29b4680ac85e 8a40 0b e80208048048
0 1 1 9c02 08 4c2240429250 9024 0b 20120a020040
0 1 1 9392 08 4c12496cb752 026a 0b 440009068208
0 1 1 9303 07 8111dc4b9aa6 37e0 09 15e07c68b428
0 1 1 a0a6 07 a9b54942f09a 030b 0b 000009000a11
0 1 1 ac10 08 6186c9cc5262 c8e7 08 4528314990d9
0 1 1 51d4 08 4896d9a8c46b d014 0a 4e4013004c81
0 1 1 a510 08 2a8192115400 0100 0b 100002002040
0 1 1 e6c2 07 69815a8b813c 3010 09 0d154d171280
0 1 1 d139 08 2a4082252223 0143 0b 0004011c804a
0 1 1 5a72 08 2916140c9039 9606 0a 4c929000af09
0 1 1 8803 08 9182a285a0d9 c36a 0a 25104b44a859
0 1 1 2a00 08 908a91483043 4412 0a 09848000f64c
0 1 1 48a4 07 25afde511486 26b1 0a 6882a0209401
0 1 1 a78f 08 87346421b289 8a5c 09 2086092918ca
0 1 1 1ee7 08 2f14e124c055 24d8 0a 020041251604
0 1 1 105b 08 2592181092aa 9809 09 79f204c65201
0 1 1 1d44 08 0012427422a9 2b60 09 63a60a929809
0 1 1 6ee3 08 8524d144b05a 904a 0a 241010088730
0 1 1 4d7d 08 8922c24552d1 6035 0a cd100021128a
0 1 1 fa27 08 44924d225452 f83c 09 2dd359661480
0 1 1 0a73 08 04228848d219 110a 0b 22a081040211
0 1 1 c5b7 08 64024d2d268a 0ada 0a 01022a267249
0 1 1 391e 08 00924aa83851 4006 0b 041400209a50
0 1 1 d050 08 4410d12a3046 480c 0b 071206040248
0 1 1 4819 08 04b372214299 3ca4 0a 20a240a10091
0 1 1 8add 08 4c031486a649 0ae0 0a 2582102a2009
0 1 1 7030 09 4894084122a1 2804 0b 1c8208048241
0 1 1 a3b0 08 2e211d489241 270a 0a 048089247660
0 1 1 803b 08 413021252466 2ca4 09 04827828b461
0 1 1 4c46 07 6d74e8a8b07c 2008 0a 1100c3240244
0 1 1 4aab 08 10a2112644cb c612 09 4c2256109ada
0 1 1 2800 09 210802008042 0e80 0b 400468208408
0 1 1 efa2 08 2586993d1092 9f8c 0a 20a25120be82
0 1 1 2a20 08 4516d4998ae3 4e98 09 240e50209285
0 1 1 62d0 08 76800c29a440 2502 0a 20c14a200118
0 1 1 e162 08 451004149288 a144 0a 21020214c080
0 1 1 4c5b 07 11b9e7912ecf 1842 0b 001a00042008
0 1 1 13cd 08 3814db4d2291 cf2d 09 a6a8712da4c2
0 1 1 3e2f 08 1532aa21324b 89fc 09 f4930b491497
0 1 1 1da9 08 09128440a603 1630 09 8d130830a480
0 1 1 da5c 08 2e3290b51689 613a 09 6497420d9212
0 1 1 41da 08 0c824974b6d1 3221 09 017a50ca0a01
0 1 1 051c 08 25148a6012e2 10a7 0b 04100820810a
0 1 1 4007 08 258252343254 4382 08 2c1455c21424
0 1 1 1646 08 081093045291 0203 0a 24041040206c
0 1 1 9dc7 08 5516c148c0e4 2cd5 09 4887a054aa71
0 1 1 2c98 07 71e51126aca3 2668 0a 009068049242
0 1 1 5841 08 2d1209a488ca d457 09 3222480450cc
0 1 1 c470 07 b508c038d4cb 824a 09 e40019448988
0 1 1 9914 08 be344100a0d2 4000 09 2c262843a801
0 1 1 a000 07 4952852d0a68 e835 09 28846121f04e
0 1 1 4c96 08 58026a601072 1277 09 019a0946b709
0 1 1 779f 08 0524c9299f59 506c 09 4427090e0a40
0 1 1 6064 08 4d228b253715 8040 0c 228000040000
0 1 1 9090 07 7c2fe98a20e0 0801 0c 000200000005
0 1 1 1aa0 08 06164b489020 7820 0b 04ca01089000
0 1 1 3145 07 2116e6787b9e 2d20 0a 24926201b050
0 1 1 180e 08 0452014898a9 e700 0a 25108b800049
0 1 1 831e 08 94064c481262 1ab2 09 019208255258
0 1 1 081a 08 0054c92ea51a 8162 0a 248c9c06b0d1
0 1 1 5674 08 6f10d8451089 40d5 09 291610a4e286
0 1 1 95c2 08 6894814c0958 42c2 09 aa17e84c7050
0 1 1 2e52 08 009499044461 002c 0a 000041471a48
0 1 1 3e6b 08 51a4d0098a8c 12d4 0b 34100828204b
0 1 1 7531 08 a5229115c2cc 8e40 0a 20028838a240
0 1 1 a410 08 46b0c4522690 0c80 09 0412402884f1
0 1 1 850e 08 210282215591 820a 0b 200239240408
0 1 1 d92e 08 2c9822908370 60ea 0b 088400288821
0 1 1 6157 07 cb861a30108a 0219 0a 2826a2086ea9
0 1 1 f51f 07 6f276ea2db63 1002 0b 002400000028
0 1 1 3b26 08 111252219694 2622 09 470088d60660
0 1 1 023b 07 82c71f8c925c 7960 09 33a8430d2281
0 1 1 380d 08 49226100284b 1765 0b 2412490492cf
0 1 1 b2a3 08 3138134910a1 6236 0a 060408cd90a9
0 1 1 c065 08 285248851243 4750 0a 0822491490c0
0 1 1 6292 07 109f0a66d490 8100 0d 200006000000
0 1 1 0f0c 08 0202510324d1 0a38 0a 0382d0289248
0 1 1 388f 08 08b20d280699 3144 09 12708d080c93
0 1 1 8280 08 440711608840 20f1 0a 04a2482daa19
0 1 1 0068 08 44046a894688 4200 0b 042248428008
0 1 1 0514 07 8cc45517488d 029e 0a 2c208e20b2ca
0 1 1 33b8 07 4abe2625a20c 4026 0a 04808023a449
0 1 1 a05e 07 74ba517b78ea 1041 0a 041258240046
0 1 1 3987 07 191a1399a054 a20c 09 60923d400482
0 1 1 0e45 08 358289671751 3221 0a 00900ea09602
0 1 1 c4ed 08 88b35025130a 8500 0a 207243001200
0 1 1 14b5 08 2cc8dc4da081 50a0 09 3cc81424d6a0
0 1 1 8242 07 8306648e84d0 e48b 09 24b2c8400637
0 1 1 d8a5 08 883863488293 2a0d 0a 009469828491
0 1 1 e857 08 2524b268a089 1c02 0a 089470001008
0 1 1 16f5 07 6fb7124cd26b bb83 09 a9120da50289
0 1 1 8603 08 48205314004b 2027 0a 050211888859
0 1 1 eacb 08 46040a6d12a1 b227 09 2216f8a510d1
0 1 1 a817 08 41421021c4c9 4713 09 277096059209
0 1 1 6601 08 e8a16900824a 46f6 0a 05805828d0d0
0 1 1 944a 08 449ac2040711 c404 0a 2411c0440288
0 1 1 20a1 08 8cf75020a259 af8d 09 2dad672674c3
0 1 1 24bc 07 4e8324b695e6 0073 09 908208261236
0 1 1 b975 08 41948ac9c30a 2641 0a 44a05065910f
0 1 1 9634 08 40b49a349244 c07a 0a 30000309928d
0 1 1 92dc 08 441a0d9d3252 62c9 0b 048048241e41
0 1 1 9163 08 23360229c44c 44ca 09 30a0e02c830f
0 1 1 e08a 08 37164181131b 4254 09 0484700442ea
0 1 1 4d70 08 0593110c98c8 34fa 09 16c6433d2210
0 1 1 308f 08 223622341649 111a 09 064684134609
0 1 1 4b0c 08 6482d110d291 7707 09 05a04c4992d5
0 1 1 1280 08 01b49420a0e0 0924 09 284a29014548
0 1 1 e876 08 6dc28965da6a 2100 0b 0480622c2090
0 1 1 4c06 08 5c926b901524 880c 09 c4040020c4d3
0 1 1 0711 08 0896e44018f1 6650 09 c5316348b809
0 1 1 3f43 07 c1470a10e573 030e 0a 02140d2c29d0
0 1 1 65a8 08 29b49925246c 0601 0a 44cc50008091
0 1 1 3084 08 9cb692618349 0c0b 09 009440e184e1
0 1 1 a56a 08 51329c289460 4834 0a 040428049088
0 1 1 3564 08 05204c449188 0026 09 050002210cc9
0 1 1 6bad 08 46521a25c442 1420 09 08a04060d258
0 1 1 45f8 08 65a0594a92d2 169c 0a 04106824328b
0 1 1 cf22 07 ff825323a90a 0de6 09 4d324490b319
0 1 1 599b 08 0832993017d4 00c0 0c 000208340000
0 1 1 9e71 07 431a5bd6240d 1a03 09 779449600314
0 1 1 18ed 07 a895416dc26f 0e30 0a 001450269243
0 1 1 d4df 08 3924e1361891 8110 0a 40a609581002
0 1 1 4038 07 09405da366ba 76fd 09 15a47ad33c84
0 1 1 0358 08 00a4576413a9 0044 0a 5c02004d80c8
0 1 1 6e15 08 0d02992d5241 2007 09 40c1db48244e
0 1 1 f11a 07 ea17857c2372 12aa 09 f440d44493cb
0 1 1 ca51 08 85222608b609 0152 0a 05004124605c
0 1 1 3b01 08 012215700253 1346 0a 07100c240488
0 1 1 60bf 08 4a844028e4e2 24b8 0a 40b04246a240
0 1 1 d00e 08 26211a081292 614c 09 f18085ec92bf
0 1 1 005a 08 700a8c492859 d009 0a 2c2018818281
0 1 1 8531 08 2a12c22490e1 2270 09 0097a9a491c8
0 1 1 c380 08 30120b808501 2121 0a 2a928521a009
0 1 1 184c 08 803653163540 9081 0c 201000200801
0 1 1 6d9c 08 3d12d12814d8 519c 0a 101006242250
0 1 1 62b2 08 0da60831140a ab62 09 60d24a46a619
0 1 1 042d 08 201901061684 78c5 0a 6a29506c9081
0 1 1 d1ee 08 2e10513124b1 2224 09 34b0c82183ba
0 1 1 280e 08 5498152402aa 4a9c 0a 049268453290
0 1 1 84d0 08 2db261a44204 5144 09 145005084855
0 1 1 4cc2 07 2a0bd5968511 0d92 0a 041441243425
0 1 1 46ee 08 241a98651650 0420 0a 41008b218701
0 1 1 874b 08 21016a24b44b 2e01 0a 18884900104b
0 1 1 d409 08 2c92968e9362 0c16 09 74324529b1e1
0 1 1 25da 08 61924164b28c 77c9 09 04e4b325a8ca
0 1 1 9412 07 94aa53335a98 3063 09 08c50464c9d1
0 1 1 02f1 08 5602da514652 0284 09 2834dbb45883
0 1 1 8315 08 4b20118d4481 982b 0a 242200018821
0 1 1 92da 08 8922e266a65a 4600 0a c84158100041
0 1 1 40db 08 041509263252 2368 09 2d0224ed9c09
0 1 1 2145 08 8610d37920d9 c118 09 9a0454fc2414
0 1 1 9488 08 44a041304293 4774 0a 2410ca2c9061
0 1 1 800a 07 93860820ce92 1228 09 4190202c8693
0 1 1 022b 08 2d141825a4a2 0009 0a a0004060b20a
0 1 1 dbbc 07 74585a955290 4018 0b 04000d001400
0 1 1 da6c 08 30120c05a6c2 0408 0a 000069810644
0 1 1 0f0b 08 0296cb02148c 0104 0b 048289040044
0 1 1 7744 07 9f52bcbb8eee 8522 09 cc12e47d9049
0 1 1 ca10 08 66144967ca13 0010 09 2518272011c4
0 1 1 9d05 07 6698caa675e9 4e82 0a 249248808810
0 1 1 04f8 08 89b1c8a52228 22c0 09 0231c9242220
0 1 1 195a 08 20c2cd251289 5584 09 041262347040
0 1 1 20a2 08 ad4788410429 3fc0 09 35124e492051
0 1 1 0814 07 3ab2b860111a 0c88 08 3d4262c0f603
0 1 1 0f44 08 2282494c0281 4634 09 290094039082
0 1 1 8028 08 6e22c1224b81 a064 0a 60a243078080
0 1 1 24c9 08 6164e26c1492 87f2 09 e44afe28c018
0 1 1 679e 08 0883914422cb 9d0b 09 c3346b41043a
0 1 1 e862 07 75c2aba68e66 0392 0a 0c20d1c53013
0 1 1 f090 08 2e304144d202 00a8 09 1ae29820850f
0 1 1 046d 08 05629970a502 84ae 0a 200448222250
0 1 1 6000 08 05a25b240255 3411 09 0097c444a016
0 1 1 1321 08 014221092b24 0b2c 0a 24a209a08443
0 1 1 654b 08 08804d4a034b 0152 0a 00100a26b211
0 1 1 d7ab 08 4a56a530b219 0032 0b 000008351409
0 1 1 a7a8 08 a8806444961a 068f 0a 300488e4b64e
0 1 1 680d 08 2c92116916cd 1a8b 0b 30924820820a
0 1 1 5328 07 bcbc67516423 4089 09 b67240c54221
0 1 1 b95c 08 21b4aa892311 8008 0b 409008200284
0 1 1 7542 08 072291ac0815 a108 0a 5200d2041200
0 1 1 84ef 07 36318b8d12ce 5a28 0b 049208248e00
0 1 1 6a55 08 2db610aca641 8600 0a 204048000a8b
0 1 1 9151 08 4c206226209c 4402 0a 24a083342008
0 1 1 029c 08 2604532416c5 dca4 09 b49ac0360e53
0 1 1 a893 08 2c8690812413 b1aa 09 819a034516d0
0 1 1 0012 08 65124910924a 0981 0a 0182c9644004
0 1 1 60e2 07 65909cda1c24 080a 09 27a410282910
0 1 1 1389 08 01c28968088b c5ee 09 8c41016e3950
0 1 1 4df1 08 08a2c38d348a e7d1 09 2bdd0b6c1826
0 1 1 c208 08 2804184d1502 9512 0a 602481219235
0 1 1 6350 08 0a024a8a1848 0a04 0a 0492ca008e88
0 1 1 6640 09 24a849090440 61cf 09 0510156a0a4a
0 1 1 9c13 08 29c6cd282099 82c0 09 f48211e41612
0 1 1 f0db 07 f13ca945587f c4bc 0a 640468812a48
0 1 1 83f7 07 2a390aa4f05c 1000 0a 001811040848
0 1 1 3989 08 20a489341461 0000 0a 204030019201
0 1 1 9f17 07 5f35af846f21 8604 09 f5244940b34d
0 1 1 0912 08 0496130c2adb 83ba 09 9c74d1297a99
0 1 1 b3f1 07 42d926f14e1b 02ba 0a 00001044a348
0 1 1 b86b 08 259880851259 2102 0a a4820148a231
0 1 1 07e0 08 2aa48b4d2711 d060 0a 91974424a003
0 1 1 00a0 08 498082452ac0 2ec0 09 34854834860b
0 1 1 aea0 07 98e67a48b87b 8b08 0a 3418d300a243
0 1 1 7529 08 32a0828902c1 4153 09 4c12b4841019
0 1 1 a91b 07 e94e817e5599 0288 0a 001048408c51
0 1 1 9007 08 502286011453 9354 0a 851053041900
0 1 1 64c8 08 49aaa5690512 2961 0a 00827908be0b
0 1 1 094a 08 8a24090c1251 1210 0a 21125700d049
0 1 1 4060 08 5c140a0e0449 0108 0b 000009042e40
0 1 1 2259 08 71802449b262 e1b3 0a 25a00968c209
0 1 1 0d06 07 571cdd807965 51ab 0a 0812c22d041d
0 1 1 800e 08 6d4401691513 1951 0a 00a28908a046
0 1 1 7f76 07 64e2a6c8a07c 0b5c 0a a0a20e045440
0 1 1 4803 07 ac18a375de19 f6f9 09 695248689442
0 1 1 0081 08 651050402256 758e 0a 849041a002a0
0 1 1 9fd7 08 a8929128a4e2 643a 0a 2884a318b3a1
0 1 1 880d 08 640680011582 da65 09 5212181880be
0 1 1 033f 07 0636594decd7 0003 0c 001009030009
0 1 1 5d26 07 0b1311e1517a 9456 0a 60368154105b
0 1 1 1a03 08 15a2d22418a3 7080 0b 289801240208
0 1 1 151c 07 49251b45b5a8 3243 09 7c924bad0039
0 1 1 80c1 08 60d0124590da e847 0a 4484012c5651
0 1 1 b2b4 08 24a2fb219081 1afc 09 189970c62482
0 1 1 4801 08 0434d02a2043 0e02 09 448690549689
0 1 1 850a 08 2916c9c22258 5aa4 0a 142250508682
0 1 1 9905 08 605369042059 5e3c 09 043b3961e554
0 1 1 1058 08 41a00c363290 64cc 0a 048942441440
0 1 1 f790 08 2530e12212e9 790c 0a a7c621058e40
0 1 1 3909 08 2a14d921129a 2082 0a 00a050411349
0 1 1 0c4a 08 6812555c9510 e26e 09 2d9a10a882d1
0 1 1 8819 08 49349b251501 0000 0e 000a00000000
0 1 1 1873 07 03460471d23b 08a2 0b 0002404d0438
0 1 1 b20c 07 c49f3071c322 0201 0a c4014a0c18c1
0 1 1 cc6b 08 2424d871088c 0884 0a 84240b6084d8
0 1 1 08ec 08 15024024f448 278a 0a d89c55800210
0 1 1 7832 08 262b1135a6aa e805 09 88c228610c8b
0 1 1 5e08 08 8d22d0043415 0002 09 e1a280390057
0 1 1 7723 08 2890d9458519 7467 09 75e055651597
0 1 1 4c8a 08 4438a1cd829d 0644 0a 818448048a88
0 1 1 451c 08 548441082529 4a5d 09 4aa671045281
0 1 1 2814 08 092411a4a680 b898 0a 4512da281840
0 1 1 2e13 08 65831968a24b 3105 0a 0120a151004a
0 1 1 ca22 08 b0a2292181d2 2bd2 09 2886396993ac
0 1 1 a72c 07 9561a3619503 5e39 09 6c4371112451
0 1 1 a99b 08 66558a815489 2040 0c 008000140000
0 1 1 1d02 07 23474dd8d711 4455 0b 3880402c1249
0 1 1 3e5c 08 25426a30a2d2 22cc 0a 08a089241a59
0 1 1 41de 08 2416122694b1 380b 0a 0512048c32b2
0 1 1 09f8 07 68056a2e763a 9555 09 2e3b39043042
0 1 1 2d39 09 20850128a20a 3bc9 0a 289249884c01
0 1 1 114d 08 25138a24a489 c223 09 9b80885182c9
0 1 1 0774 08 ac39912c90d8 9446 0a 285688291058
0 1 1 2a82 08 04a248608a53 4001 0b 040040081031
0 1 1 70e1 07 fa150bb11efa 0094 09 1f9050832280
0 1 1 a6bf 07 8ca0d735dada 8083 0a 4000c235028a
0 1 1 8304 08 685009442508 0466 09 10ce803e32d0
0 1 1 9641 08 a03058448801 0080 0b 000431648009
0 1 1 0044 08 203c520c9510 705b 09 4ac350283659
0 1 1 2370 08 0a418d049702 a1c4 0a c09081260080
0 1 1 5427 08 19a6c9251519 9900 09 23a681a30300
0 1 1 c346 08 4800e3059249 f402 0a 2512b221020a
0 1 1 0162 08 0480c145490d aae4 0a 289348253049
0 1 1 0df2 08 490249a54609 8cd0 0b 28d248241209
0 1 1 48bc 08 44061845966a 74b5 09 25a9c62f1064
0 1 1 8011 08 21989128aa11 4c0e 09 4d0a503916d1
0 1 1 7a0a 08 0d35886d244a 0349 0a 04060b2a8801
0 1 1 11a7 08 2814c2b9208b 001c 0b 000029049680
0 1 1 7162 08 49365464a2ea 34a2 0a 08a040209130
0 1 1 762d 08 0d20892d42ea 3189 0a 24e201498241
0 1 1 2b64 08 6942526e00cd 5c21 09 07234a11f211
0 1 1 9687 08 40149a269853 d4e7 09 7d42c099829a
0 1 1 1f6b 08 869312a58489 3b58 08 e3982bef2f36
0 1 1 b869 08 8d22ba04a641 040c 0c 000040007240
0 1 1 0f37 08 28885245c88b 2011 0b 008182003009
0 1 1 0609 08 8286c9848521 b890 0b 20984020a000
0 1 1 9081 08 2d3710582252 0ab0 0a 4508612d1410
0 1 1 2b0f 08 62362a2814ca 0507 0a a8028a01044a
0 1 1 634f 07 0a0725d73c95 e913 09 44b201e4f095
0 1 1 0556 08 25344930b2f2 4cc2 0a 108440a8000a
0 1 1 84ee 08 419841459295 2122 09 2480cb84a121
0 1 1 9ba2 08 544391850ac8 e181 09 68e21e495681
0 1 1 eda0 07 d618fc61aaf9 4812 0a 24e21025120b
0 1 1 e4cd 07 3dbbd08c4644 0440 0c 000040188200
0 1 1 0245 08 408208353e67 1624 0a 406048861261
0 1 1 c488 08 24a0b5318cc4 fa60 0a 2915180881c0
0 1 1 a4a8 08 8090804d8a44 01a6 0a 208a49451061
0 1 1 3b04 08 652a51140481 c30d 08 a8b4998712c2
0 1 1 3ac1 07 209a7e557f63 8047 09 6491408580cb
0 1 1 4237 08 0500594d2a92 2929 09 20924b095283
0 1 1 7989 08 4526c95432d1 58c5 0a 643a41240691
0 1 1 32c1 08 09b2caa4461a 5aac 09 156828488b23
0 1 1 3644 07 e54266dbda4c 7006 09 249ac4403af0
0 1 1 2923 07 450faceca9f6 e384 08 2607b3a50a82
0 1 1 d491 09 241248402849 0c00 09 4204d4239290
0 1 1 e20a 08 2921144822da d9d1 09 69228628c799
0 1 1 f020 08 31d80904b092 1480 0a 602240b52400
0 1 1 3479 08 35204029a232 0b58 0a 28924928120e
0 1 1 2800 08 48c2407182a8 6809 0a 1d0402208203
0 1 1 6b5e 07 c5b69108a9bf 5022 0b 049068048008
0 1 1 26d4 08 51228944a512 78d1 0a 09cad86490d1
0 1 1 c940 08 8898223c200a 8603 09 c01b6340316a
0 1 1 38a0 08 21134848b4f9 0002 0d 000000000028
0 1 1 892f 08 28845a609494 7510 0a 2f90452128c9
0 1 1 d7aa 08 862e4c64820b 4500 0b 045049048001
0 1 1 8962 08 4512930e26e9 3480 09 273138420441
0 1 1 83f0 08 a9024a2d3214 c221 0a 3c922d011103
0 1 1 6b88 07 05441179fe01 2530 0a 02025280b020
0 1 1 f9c3 08 2d140448015d d5c0 09 d5558c26529a
0 1 1 230f 07 4754cf0502d5 4a9c 09 2884ed269a83
0 1 1 0421 07 71a084299972 5115 0a 08100105bcc1
0 1 1 bb34 07 54950a34b321 0a84 0b 000208200078
0 1 1 dcde 08 ac45004cb294 01b0 0a 24a01a2d3c81
0 1 1 83f7 08 a4120c2db289 aa23 0a 228298218009
0 1 1 09a0 08 0c5681209211 0804 0a 20128500809a
0 1 1 15f2 08 28d459299221 16c4 0a 0020f12c8109
0 1 1 88c0 08 862251309140 3b90 09 049a1c283040
0 1 1 c46c 08 28111a2eb540 9000 0c 381000001000
0 1 1 8311 08 a0121128280d 86a3 09 7891482682cb
0 1 1 69f8 08 0a9402289688 4088 0a 48870960a401
0 1 1 21c4 08 808443290309 2c60 09 2687100b0018
0 1 1 cb3e 08 8d425c45a265 701a 0a 05900813a248
0 1 1 24c6 08 319340b824c9 2eca 09 68931146b512
0 1 1 1940 08 44b2ca343a84 d38b 0a 843959209809
0 1 1 8028 08 4e030967348c 4820 09 2a02c064844b
0 1 1 2311 08 a5080ad43a11 0003 09 81aa05a04289
0 1 1 9ab1 08 4a933861a26a 58e4 0b 049281278040
0 1 1 8112 08 44b2ca451069 6a5a 09 1c9a33285638
0 1 1 c93a 08 48824f2ca6a2 c418 0a 240100601800
0 1 1 e68d 08 858519410681 a14a 0a 20901148144f
0 1 1 44c0 08 50925da5a2c4 2c39 09 e1749174c401
0 1 1 0965 08 02925418a68e 8f0a 0a 202549290848
0 1 1 38da 08 08ca032cb44b 1805 0a 001208a82041
0 1 1 d537 07 8e31152742a3 410e 0a 0400ce0c2659
0 1 1 7b85 07 5ca89469579c 3e06 0a e0c2e2080248
0 1 1 e84f 08 27244b0c955c 0c78 0a 008281094302
0 1 1 21af 08 252b1b4c9492 6131 0a 2492ca45c119
0 1 1 ec11 08 8482c231120c 0704 0a 2504a9300241
0 1 1 3652 08 90a252081315 36bc 09 26204920988f
0 1 1 8206 08 45881348b599 5100 0b 101001000400
0 1 1 c4d6 08 25044b98404a d24a 0a 4c6012840408
0 1 1 6b4d 08 55341ae814c2 5b02 09 144819668209
0 1 1 855b 08 4c20e108e44d 008e 0a 2100492a8250
0 1 1 c20c 08 44b052150250 c468 0a 4906406e0810
0 1 1 28ed 08 51140636c389 0941 09 8c36835156bf
0 1 1 45d2 08 081a522454ca 3a1c 0a 0494880144c0
0 1 1 0477 07 1d892a6f22d2 9204 09 40296100d740
0 1 1 c400 07 4927403c224f ab00 09 25994c4186c0
0 1 1 5f68 08 2e1a510a491b 8541 0a 3096910db02e
0 1 1 f201 08 6cb392489041 f605 09 26c6c8c51742
0 1 1 0278 08 700691056488 f406 09 2ca370008249
0 1 1 469f 07 65d27e70b322 0400 0c 000140001000
0 1 1 6403 08 0496c844803a c582 0a 443044210059
0 1 1 126a 08 8d180c7522d0 0209 0b 00106800120a
0 1 1 d438 08 4db2c1299398 c113 0a 2d4242602629
0 1 1 0078 08 086a1064a441 a590 0a 288189443000
0 1 1 0447 08 0480440844d9 f2f4 0a 44d0114da2da
0 1 1 9075 08 81124c05c4c2 80eb 09 3490452c8e12
0 1 1 0637 08 111315a4908b a538 09 7d228c1c9222
