0 93ff9a67 10 a2c0c28fbff56e642d470fe3 c176afcb 17 eedb57906874b46c6192c13c
0 93ff9a67 10 a2c0c28fbff56e642d470fe3 98f3ca61 17 6580c5bb8d4a3d748efa8b94
0 93ff9a67 10 a2c0c28fbff56e642d470fe3 4c0efb2d 8 a39bb92bafd8690a04f06f29
0 93ff9a67 10 a2c0c28fbff56e642d470fe3 d7878279 1e d1fb54954839ada2e32e1919
0 93ff9a67 10 a2c0c28fbff56e642d470fe3 e14805c8 14 354192487732978efe286dfc
0 93ff9a67 10 a2c0c28fbff56e642d470fe3 c93f1491 14 3fc3879f6fd8e391b3525367
1 b590b130 c e41023006023006018a280e8 00000000 0 000000000000000000000000
0 b590b130 c e41023006023006018a280e8 30f8e04d b 000c36200a01000020000e80
0 b590b130 c e41023006023006018a280e8 9e264b7d 13 89a087bc20e750dd53c34e5c
0 b590b130 c e41023006023006018a280e8 a3d819d9 e a08000806001e320c0a01a80
0 b590b130 c e41023006023006018a280e8 915fa7f0 1a d8106f3c7a26b90000000018
0 b590b130 c e41023006023006018a280e8 a1fbdc71 1c 6ea8a7d3efb4689ba0d9e78a
1 5b5ffc50 11 1fd8b1afba927e7b3a92956c 00000000 0 000000000000000000000000
0 5b5ffc50 11 1fd8b1afba927e7b3a92956c 0473f341 19 dd6ccc8d2982aeabc09a24d4
0 5b5ffc50 11 1fd8b1afba927e7b3a92956c 8b0e04fb 1a 7602a1dd3f331ee826d93b2d
0 5b5ffc50 11 1fd8b1afba927e7b3a92956c cad57e94 9 3cbd19530d40f1e8e5090763
1 2e196491 1d 683f87ae64656d863773a361 00000000 0 000000000000000000000000
0 2e196491 1d 683f87ae64656d863773a361 26b0008e 2 60b678844a7b10f4f0e6b64c
0 2e196491 1d 683f87ae64656d863773a361 c5f7fb24 19 61a140bc7a00038c0700e018
0 2e196491 1d 683f87ae64656d863773a361 084c37bc 11 0100d80101c0000e00030540
0 2e196491 1d 683f87ae64656d863773a361 1cac52f2 1 746fe01dd90620bfa47d56bb
0 2e196491 1d 683f87ae64656d863773a361 fbd30caf 17 5690957878fc4639c9c65e9d
0 2e196491 1d 683f87ae64656d863773a361 a1866f29 18 c6914135be5dbcbdc21c47c2
0 2e196491 1d 683f87ae64656d863773a361 8b3727cb a c175437c81a6727588faf9b4
0 2e196491 1d 683f87ae64656d863773a361 0a91afb6 9 300030019000240e2063e400
1 429c9508 e af230a84d238c47711bab91f 00000000 0 000000000000000000000000
0 429c9508 e af230a84d238c47711bab91f aea2f1c9 1a 78db0cbf3569e2c51ba89d21
0 429c9508 e af230a84d238c47711bab91f 020a6771 14 b020000201c0100002005038
1 ad672791 e 0080000381000050060285e9 00000000 0 000000000000000000000000
0 ad672791 e 0080000381000050060285e9 fde58a19 10 7069bef7fc07844be4a999ae
0 ad672791 e 0080000381000050060285e9 388e084d 1c 58ff97d288b11ec8715c134e
0 ad672791 e 0080000381000050060285e9 99e85456 f da2e7c023e4a9899ced81100
0 ad672791 e 0080000381000050060285e9 abb0718e 1a e92791e9a50a3b9213d630ae
0 ad672791 e 0080000381000050060285e9 fa656b8c 16 aa67a013c6197a3f26a41c1a
0 ad672791 e 0080000381000050060285e9 6235fa1a 7 cba361d38462501a8d3e9c08
1 ac1ab9a6 1b 1c2038002006000800140008 00000000 0 000000000000000000000000
0 ac1ab9a6 1b 1c2038002006000800140008 873b3f9c 1c 4a3420537cbfdb44e2b50df2
0 ac1ab9a6 1b 1c2038002006000800140008 1398004f 15 72f126c024109ddd5587f8b9
0 ac1ab9a6 1b 1c2038002006000800140008 3caba2bf 15 82f752f6f2396fa398664d4c
0 ac1ab9a6 1b 1c2038002006000800140008 e4c1b908 1d 835747cd6bd07b625dea7ccc
0 ac1ab9a6 1b 1c2038002006000800140008 700ad79f 6 000600147e3040609b000181
0 ac1ab9a6 1b 1c2038002006000800140008 5704e8f9 14 6fbe21d8f7403da53e988794
0 ac1ab9a6 1b 1c2038002006000800140008 1e216171 19 0004061c7001010820a070a0
0 ac1ab9a6 1b 1c2038002006000800140008 eb47c513 13 90de51ff246bdf904c8bcc6a
1 96b084d7 c 058cf914003e5029400800cc 00000000 0 000000000000000000000000
0 96b084d7 c 058cf914003e5029400800cc 856ef82d 1e 8a08edd63d13d614c50f7dc1
0 96b084d7 c 058cf914003e5029400800cc c2942625 1 3bdc10c1d8ea985755c05e48
0 96b084d7 c 058cf914003e5029400800cc 4d20c449 9 e013680801860c0001ac7230
0 96b084d7 c 058cf914003e5029400800cc c046ae16 c 0178400e8e05d1c0fe00056c
0 96b084d7 c 058cf914003e5029400800cc e6e83e70 1f e1cc965f43cbc0cab3b0f75c
0 96b084d7 c 058cf914003e5029400800cc 4a08129a 6 61800401053a0050008d7a40
0 96b084d7 c 058cf914003e5029400800cc 21d594cf d 8dac109978820318fdba6f6b
0 96b084d7 c 058cf914003e5029400800cc c1243e72 e 3ac4ae79e27adbba7bdec282
1 ca744fa6 6 5b71e5e56208e46221cc3339 00000000 0 000000000000000000000000
0 ca744fa6 6 5b71e5e56208e46221cc3339 84c58675 13 c0110000337818054fc061c0
0 ca744fa6 6 5b71e5e56208e46221cc3339 43ea727c 3 000e5a5910000070a0480013
0 ca744fa6 6 5b71e5e56208e46221cc3339 6357d4c3 f e5d99a6891ffe9b32e80d44a
0 ca744fa6 6 5b71e5e56208e46221cc3339 af1eb953 7 170003d586800050000cff80
0 ca744fa6 6 5b71e5e56208e46221cc3339 cea039d6 d 406118000001118100e0e205
0 ca744fa6 6 5b71e5e56208e46221cc3339 d6aba7c0 4 43368d1056fe5971a47fbd1b
1 5fae60d5 b 0fc0295cfc4bc9a334173016 00000000 0 000000000000000000000000
0 5fae60d5 b 0fc0295cfc4bc9a334173016 e71bfa56 9 1079ee2ef505a63ed1f1c792
0 5fae60d5 b 0fc0295cfc4bc9a334173016 fa9c1fd9 8 806e2b0800001c02190089b0
0 5fae60d5 b 0fc0295cfc4bc9a334173016 13bc53c9 a a665aa8ba5063644dfeb8018
0 5fae60d5 b 0fc0295cfc4bc9a334173016 88267d23 18 83d249a5f467b07b8819d486
0 5fae60d5 b 0fc0295cfc4bc9a334173016 044564d3 8 b1f98a1e1599269101cc4b54
1 d37ac060 e 618e29917ebff9a3f219700f 00000000 0 000000000000000000000000
0 d37ac060 e 618e29917ebff9a3f219700f 0c214bd0 a bc8063980727864f1fe99266
0 d37ac060 e 618e29917ebff9a3f219700f 5d1a75d8 1f 0b0ff1ba93e1cbcc4d1c0f48
0 d37ac060 e 618e29917ebff9a3f219700f e0abaf60 15 3d32b38bd9603a8ad75281a4
0 d37ac060 e 618e29917ebff9a3f219700f 3b230b1d 1e 0008000000000009417c103e
1 81f45065 9 2721f9b83afff4dfe60276d7 00000000 0 000000000000000000000000
0 81f45065 9 2721f9b83afff4dfe60276d7 02cf09f4 10 000980040198007e00111027
0 81f45065 9 2721f9b83afff4dfe60276d7 63ef7b1c 13 c7c171ca642b6c9f476a11b4
0 81f45065 9 2721f9b83afff4dfe60276d7 009f4a9f f ddf1df9e43940157f3fc28a9
0 81f45065 9 2721f9b83afff4dfe60276d7 224ca677 0 000005033a2802800003800a
1 a342064a 1b 050000e02000001103010200 00000000 0 000000000000000000000000
0 a342064a 1b 050000e02000001103010200 59e01e38 1a 5a1c63d22472a308591db84a
0 a342064a 1b 050000e02000001103010200 a8b05eec a ad119b9f86fc047bf9605057
0 a342064a 1b 050000e02000001103010200 a4fa93df 16 cd357e7d5969edbb13d22030
0 a342064a 1b 050000e02000001103010200 ec0f11ab d 02f0c077b124001007000100
0 a342064a 1b 050000e02000001103010200 f5caba56 19 59dfea2a5e16c2bc43d09a66
1 c54d11b7 1 34b13b60b463d5c4247ef16e 00000000 0 000000000000000000000000
0 c54d11b7 1 34b13b60b463d5c4247ef16e 922cf0b0 10 86fbc810b16fada86eb48642
0 c54d11b7 1 34b13b60b463d5c4247ef16e 09776660 1d fd5a709ce4cf4cf4665127c7
0 c54d11b7 1 34b13b60b463d5c4247ef16e e1e76bf5 15 84e6aba194673de8e8756008
0 c54d11b7 1 34b13b60b463d5c4247ef16e c1e338a4 1 cdd30aba02bae1988b2d4753
0 c54d11b7 1 34b13b60b463d5c4247ef16e 7096b8a9 3 cfbf84584617d43e7ee4ba54
0 c54d11b7 1 34b13b60b463d5c4247ef16e 081f883e 6 3e13ff84d7ba667bb3a44958
0 c54d11b7 1 34b13b60b463d5c4247ef16e 097cdd12 8 00405e03400017e807a18e00
1 9e570a42 16 fb0ec01545d64006c806eb30 00000000 0 000000000000000000000000
0 9e570a42 16 fb0ec01545d64006c806eb30 be87d9e9 10 c34a06cb39c30733b7b847d5
0 9e570a42 16 fb0ec01545d64006c806eb30 9e9cd165 10 a73f29b9f373a7018356a845
1 5cc450e1 13 9685541ab010df125647d818 00000000 0 000000000000000000000000
0 5cc450e1 13 9685541ab010df125647d818 e08a75e8 14 0001ff1840360060010060d0
0 5cc450e1 13 9685541ab010df125647d818 9fd2a7f6 8 540c00026002600020000000
1 536d137c 1f e381c02d801f087c26086006 00000000 0 000000000000000000000000
0 536d137c 1f e381c02d801f087c26086006 f8ce77c1 1b 36a73c18bf8071b2a43b0f5b
0 536d137c 1f e381c02d801f087c26086006 dd94bb9f 9 b3d98b5c948e963ba0bc1f94
0 536d137c 1f e381c02d801f087c26086006 b55822cd 18 77e2ac04c21407623c00fb37
0 536d137c 1f e381c02d801f087c26086006 bdf3618b 14 4b9a930e59259c489eb8a03d
0 536d137c 1f e381c02d801f087c26086006 687ee00c 3 8e92de547bc3c9e082f069d8
0 536d137c 1f e381c02d801f087c26086006 6fbf672b 6 427540980004000818000420
0 536d137c 1f e381c02d801f087c26086006 947b87b4 16 77e7a73118f37015f84a668c
1 505037bf 8 aed7de27180a0c479a87efd3 00000000 0 000000000000000000000000
0 505037bf 8 aed7de27180a0c479a87efd3 ff50c589 a 610460000630100f40a2ed00
0 505037bf 8 aed7de27180a0c479a87efd3 20d56f9a 0 8ae82b80b99bbace26413cd0
0 505037bf 8 aed7de27180a0c479a87efd3 809f653d 17 b2c39970bdf16d4a6c24e534
0 505037bf 8 aed7de27180a0c479a87efd3 8ab870c9 4 364149fe06dd635ac7cd980b
1 da298380 1d 27b075e25f86c1fa53fec9c5 00000000 0 000000000000000000000000
0 da298380 1d 27b075e25f86c1fa53fec9c5 34ad6c56 0 4c901801fa18001082005000
0 da298380 1d 27b075e25f86c1fa53fec9c5 f2a5a9ed 4 02a803080a860000181003ee
0 da298380 1d 27b075e25f86c1fa53fec9c5 56950c2b f a73aa3ef368c414ca3dfc3a6
0 da298380 1d 27b075e25f86c1fa53fec9c5 3bd0a187 8 218005028618b401030c4129
1 62b95cf7 1e 7060cda966f398d8da09d925 00000000 0 000000000000000000000000
0 62b95cf7 1e 7060cda966f398d8da09d925 0e9becb8 e 1c6302141000100b03410202
0 62b95cf7 1e 7060cda966f398d8da09d925 3d1a9220 16 4dca3ce7b62f1a036bb5b51b
0 62b95cf7 1e 7060cda966f398d8da09d925 ca7b5bae f a00c000008050848c0c30c0f
0 62b95cf7 1e 7060cda966f398d8da09d925 97f47759 1f 087007388a38000c33010005
0 62b95cf7 1e 7060cda966f398d8da09d925 bdd0e748 7 00d022a0017002e1450c8900
0 62b95cf7 1e 7060cda966f398d8da09d925 aa680e4b 1a 43cfa6685985d8d310a77da1
0 62b95cf7 1e 7060cda966f398d8da09d925 f9df050e 1f 56483a4bafd8fbd40ae408eb
1 a2c87086 e 43900022f068930060023ac0 00000000 0 000000000000000000000000
0 a2c87086 e 43900022f068930060023ac0 b9db4e7e c e06000028600400c2c188000
0 a2c87086 e 43900022f068930060023ac0 a6e91d85 12 c028440035d51da440405181
0 a2c87086 e 43900022f068930060023ac0 54af7749 15 6a9485ffd8d1fcfc75001358
0 a2c87086 e 43900022f068930060023ac0 87089692 9 3fd0aa1381b44454afd106e7
0 a2c87086 e 43900022f068930060023ac0 6cc74a47 d e918c22c2b5f4a1d7febf46f
0 a2c87086 e 43900022f068930060023ac0 e1eb6cfa 1c 654a15f0e72c393ef79d2090
1 26fb708b 1d 09f20f800040c38000040000 00000000 0 000000000000000000000000
0 26fb708b 1d 09f20f800040c38000040000 9256dd41 1 7420ce015c8c29fef4ac417c
0 26fb708b 1d 09f20f800040c38000040000 8919703a e fcfda95cae14cb562a3c85db
0 26fb708b 1d 09f20f800040c38000040000 ef6cd8ef 1e 9be8835f0dc22c330564afc2
0 26fb708b 1d 09f20f800040c38000040000 1ebe11be a e80e006005b301e0200421d0
1 db8c8a8c 6 e5fa00bc04b50e5ec4159c00 00000000 0 000000000000000000000000
0 db8c8a8c 6 e5fa00bc04b50e5ec4159c00 a1db269e d 194b569b7bd017ab0a19e27e
0 db8c8a8c 6 e5fa00bc04b50e5ec4159c00 37c5bf28 c e47700c98e85296846730fe8
0 db8c8a8c 6 e5fa00bc04b50e5ec4159c00 6c3423aa e 57299e28482511676a04e666
0 db8c8a8c 6 e5fa00bc04b50e5ec4159c00 12fef4f5 0 1ebaf5087f0a8a56801b5433
0 db8c8a8c 6 e5fa00bc04b50e5ec4159c00 a055d5e3 15 616d5eb0cf5111ad0bb3a588
0 db8c8a8c 6 e5fa00bc04b50e5ec4159c00 dc54d629 15 398a777e47a7376703a01634
1 523818c7 11 44fd670786633d4b34fc1c21 00000000 0 000000000000000000000000
0 523818c7 11 44fd670786633d4b34fc1c21 2038866e 12 561188007c05840007630e48
0 523818c7 11 44fd670786633d4b34fc1c21 b3f886ba 15 36b247e5b013b59d756b223f
0 523818c7 11 44fd670786633d4b34fc1c21 b825edcb 8 000008ec00001a019000df80
0 523818c7 11 44fd670786633d4b34fc1c21 6e2ef706 12 5fcd9f6a416d25aba7d96430
1 c2e3614c 1b d89fed794102b390b500a652 00000000 0 000000000000000000000000
0 c2e3614c 1b d89fed794102b390b500a652 13dd4fd4 1b 0000000000af142f00018003
0 c2e3614c 1b d89fed794102b390b500a652 f2216710 19 cc36356965d6a6f1e5523e8a
0 c2e3614c 1b d89fed794102b390b500a652 24d9a295 2 300946addee870926afa63eb
0 c2e3614c 1b d89fed794102b390b500a652 548c3fae f 140a22045032e00007128000
1 c710ef9b 1b e5e31b6c3d34f719fc9af680 00000000 0 000000000000000000000000
0 c710ef9b 1b e5e31b6c3d34f719fc9af680 810f22a2 16 715f6f5e133eabfaf9fd7596
0 c710ef9b 1b e5e31b6c3d34f719fc9af680 de56fd47 c cc3d104775f6f3146ebfc0b7
1 b5637b99 17 d56acc2003cb69d6f53df9f0 00000000 0 000000000000000000000000
0 b5637b99 17 d56acc2003cb69d6f53df9f0 ebee44d9 19 2207500001000280c0030c08
0 b5637b99 17 d56acc2003cb69d6f53df9f0 d21491ce 17 1ea004008a020287200c9020
1 09827deb 0 0381070c6008145000e00a00 00000000 0 000000000000000000000000
0 09827deb 0 0381070c6008145000e00a00 68b90757 a 0000001e21c0db8794001b78
0 09827deb 0 0381070c6008145000e00a00 f69e490f e dd38170a736498ac2f81bc57
0 09827deb 0 0381070c6008145000e00a00 247c139d e a12d4840503000718004ca10
0 09827deb 0 0381070c6008145000e00a00 4d751f21 10 bf59c577d5833d99361aa3fa
0 09827deb 0 0381070c6008145000e00a00 6c1ea8eb 7 c55c267c0f75e65b885e7307
0 09827deb 0 0381070c6008145000e00a00 50a58dae 1 06000000403860003902c000
0 09827deb 0 0381070c6008145000e00a00 2a78b0dd 18 987fa6114f1dfc9043cc781d
1 aeac8dbf 15 5946071d67672438ac727984 00000000 0 000000000000000000000000
0 aeac8dbf 15 5946071d67672438ac727984 282e6186 3 40e014d69c00a2d00f189e00
0 aeac8dbf 15 5946071d67672438ac727984 5e7a3eb9 9 f8a9570445359570c1688605
0 aeac8dbf 15 5946071d67672438ac727984 aa309d04 5 e57b6bb50b26779cf42c9728
0 aeac8dbf 15 5946071d67672438ac727984 f391cf54 2 0480c0a39000613018404006
0 aeac8dbf 15 5946071d67672438ac727984 9dc28b48 6 400000400100000bc0001a00
1 85e12143 13 1d3197f256ff52040d3bc2f4 00000000 0 000000000000000000000000
0 85e12143 13 1d3197f256ff52040d3bc2f4 5f7d75aa 6 f91cf80e29a854c6e7e89257
0 85e12143 13 1d3197f256ff52040d3bc2f4 0281cdea b 07d0d560401f1b47e163c25c
0 85e12143 13 1d3197f256ff52040d3bc2f4 e2b2f668 10 4dd81d8b417d6ea0f6988e1c
0 85e12143 13 1d3197f256ff52040d3bc2f4 28789d49 f f256715f1d5bbe5112cc146e
0 85e12143 13 1d3197f256ff52040d3bc2f4 cdb5223d 1f f2b504aa2e6b2fffb1f7c7bb
0 85e12143 13 1d3197f256ff52040d3bc2f4 929637ae 3 1858bd44904a7d987c786ef8
1 afd9c449 14 3400d0905240011000800a9d 00000000 0 000000000000000000000000
0 afd9c449 14 3400d0905240011000800a9d d2ff02b5 1 f80600c0002f188b40130e00
0 afd9c449 14 3400d0905240011000800a9d 4eb790c1 e 76761a5cf89f5ffe1230e076
0 afd9c449 14 3400d0905240011000800a9d 21ac84b6 10 830e6fe0872cda6eb05e9c50
0 afd9c449 14 3400d0905240011000800a9d 0c68102b 15 a4492b371b3c66942737322b
0 afd9c449 14 3400d0905240011000800a9d 1642c6a6 17 0183c7d000021b901e0c2df0
0 afd9c449 14 3400d0905240011000800a9d 7c031a87 18 9b68f7acdd1833b30c5060c6
0 afd9c449 14 3400d0905240011000800a9d d72ced27 18 4258a04cce65189e7bc4637e
1 8660f1c1 12 0180c6010a00830e350d2680 00000000 0 000000000000000000000000
0 8660f1c1 12 0180c6010a00830e350d2680 575d22ca 14 efd73634d103ab61d197bd0d
0 8660f1c1 12 0180c6010a00830e350d2680 cc0cbabf 19 0308001000c4102780557001
0 8660f1c1 12 0180c6010a00830e350d2680 34227363 f 6bcf1dd23ffdca7d96fc3e3b
0 8660f1c1 12 0180c6010a00830e350d2680 8171042d 6 9f679356b80957be1e34f676
0 8660f1c1 12 0180c6010a00830e350d2680 f3e6919d 17 0e8080000100001438180159
1 a628b6b4 5 5f13ed83c366ab887f79644c 00000000 0 000000000000000000000000
0 a628b6b4 5 5f13ed83c366ab887f79644c 208e86a1 d cde595898e7d72379e8b875d
0 a628b6b4 5 5f13ed83c366ab887f79644c 81c3bf03 8 0c60c50001d6440002040fd8
0 a628b6b4 5 5f13ed83c366ab887f79644c bd913564 c e4147a283b09d50eda46223e
0 a628b6b4 5 5f13ed83c366ab887f79644c 25bd40f1 4 0000c8019a85198219000001
